customer_cif,device_id,ip_address,geo_city,geo_country,gps_lat,gps_lon,browser_app_info,vpn_flag,emulator_flag
363370737212,8b1eab79cf9272224ed91e8b1ff8883f,203.30.228.194,Warangal,IN,19.532385,81.573179,v8.1.2,N,N
886847790695,c316221255b1770170d8b36d1600b016,103.125.109.6,Salem,IN,23.039741,81.711347,v9.0.1,N,N
103356707745,0fdf4ddaeeda30cd1b686f65fb611f20,157.191.24.21,Siliguri,IN,20.612573,79.831052,Edge/124.0,N,N
975642441925,5403dd5c247412229233707f9aba4e11,103.209.178.45,Bhagalpur,IN,23.853113,74.095739,Firefox/125.0,N,N
975642441925,b5bb3b99e33067908014c94e55a363a9,203.7.191.201,Bhagalpur,IN,23.857805,74.106407,v9.0.1,N,N
244751728929,8f8ef23abedfaae017276a34f6ba66f3,122.233.72.172,Surat,IN,19.208928,73.922342,Chrome/124.0,N,N
460556269422,f5b9ba5a4a7f60a6b36d513deb80b356,203.64.234.79,Ludhiana,IN,19.477377,81.152653,Chrome/124.0,N,N
295582076500,c1d0a87a02af8f3dc34ffae4b81a5cfc,203.166.178.191,Nashik,IN,22.605531,79.324367,SamsungBrowser/24.0,N,N
295582076500,45aa8446b00a4ef47ff926b9f7a2358a,203.201.36.181,Nashik,IN,22.611419,79.326428,Chrome/124.0,N,N
295582076500,ed024dc33c55d528822d6bc75f365ad0,122.121.44.231,Nashik,IN,22.617359,79.335234,Firefox/125.0,N,N
922803586713,cb5963859f2f4d0c7436c2927d51b573,103.83.79.213,Chandigarh,IN,30.73979,76.746934,v7.5.3,N,N
922803586713,d65fc858677d655f5702b26c219038f4,59.148.135.130,Chandigarh,IN,30.735508,76.745317,v9.1.0,N,N
299138574878,919c240e132252d809c73b83a19482aa,59.248.11.185,Warangal,IN,24.219464,77.351714,v8.2.0,N,N
299138574878,3a45f211873c17089dd702a4d01007e1,203.131.66.180,Warangal,IN,24.223801,77.359879,Safari/17.4,N,N
757170697249,e3dcb5f40251d3e6520bbe9db3f7edda,106.156.65.55,Jabalpur,IN,17.816301,81.70068,v8.2.0,N,N
757170697249,89a51ad8d3f6c08727599128b6a33bd5,203.124.74.74,Jabalpur,IN,17.825106,81.700271,v9.1.0,N,N
678782909730,29249e7e6c74b43354ce9c972edf7c1f,103.105.13.80,Madurai,IN,17.03668,78.036301,v8.1.2,N,N
470350580874,c6a84165d74626b96b07115dbf30b6ee,49.180.240.3,Mumbai,IN,19.040783,72.851849,Edge/124.0,N,N
111737300112,8ff640fae8eb8ef7299aacd5135ddcad,182.230.120.41,Rajkot,IN,21.51328,75.202507,Safari/17.4,N,N
111737300112,ae8963848b66a20841aa314fde2f7fb7,103.27.112.232,Rajkot,IN,21.516989,75.19657,v7.5.3,N,N
872488583738,539f653b002fbf2a67d3558ab47f6280,182.175.97.170,Rohini,IN,22.479117,81.386568,SamsungBrowser/24.0,N,N
814302154055,60ba2292759a65bf87d5fe2544bde3c2,49.111.154.54,Gwalior,IN,23.449604,79.99037,Firefox/125.0,N,N
795857605419,0ded9038c7655f5a0d0717863f54c128,182.79.162.209,Pune,IN,18.552627,73.816727,SamsungBrowser/24.0,N,N
795857605419,19914ccd93bb1d5f57fcc6b2d9c5db6f,103.46.247.94,Pune,IN,18.557715,73.805707,v7.5.3,Y,N
761866493741,4a47952cbf971b1b04efccbb38dacbe0,103.99.182.45,Kota,IN,16.767489,73.909101,v8.2.0,N,N
659800683813,8caadfc22ad5c07f7d151d8a532d19f9,106.187.145.150,Gaya,IN,22.028068,82.857025,Firefox/125.0,N,N
993069250702,cd882f34305eda87bac092bec0093e34,203.211.245.106,Nashik,IN,19.93795,81.201754,Chrome/124.0,N,N
993069250702,cb2fd0884f6c4e8bf0789a44615d2b2d,203.199.15.79,Nashik,IN,19.950111,81.198424,v9.0.1,N,N
365556474560,f431c81f186bcf6003c3fcf988f0582f,106.10.32.133,Bhagalpur,IN,16.018914,82.575516,SamsungBrowser/24.0,N,N
365556474560,02d360742c7551f236d38d0eaf32b0b4,49.46.142.63,Bhagalpur,IN,16.036927,82.574296,Firefox/125.0,N,N
192871147868,1d22139a1b387a7f753e6e0f27409f54,106.114.126.239,Nagpur,IN,21.356238,80.567604,v7.5.3,N,N
192871147868,02597f700cd2d0afc117fd6c0fb3cf4a,157.130.123.111,Nagpur,IN,21.370696,80.570155,v8.1.2,N,N
804944224247,247eb77265f766779d8ad831cb4363ba,182.158.25.203,Bhopal,IN,23.307677,77.382257,Chrome/124.0,N,N
590493559859,29e7967b2cfa2d3044ced4cb9837ad67,182.180.42.181,Durgapur,IN,21.066829,82.926395,v8.2.0,N,N
590493559859,13d49e099458b323b07816172b8b1f97,122.61.195.77,Durgapur,IN,21.050985,82.92811,Firefox/125.0,N,N
302422613798,2e60adc2532e381b6b7b68901e879b68,122.147.50.215,Rajkot,IN,21.405159,76.677864,v9.0.1,N,N
568416233429,26fae2d391c55a6225764ff543c38022,103.222.11.222,Rajkot,IN,25.421199,82.499851,Safari/17.4,N,N
568416233429,66c9e237f0e4a6cf39eb4e6a6ecfc47e,103.251.181.197,Rajkot,IN,25.420971,82.503139,v9.0.1,N,N
931663259789,2f143da100b44218fc4838388dcc5186,103.191.155.149,Hyderabad,IN,17.340311,78.479696,v8.1.2,N,N
931663259789,6f9d8f285501d4bf15428d90a85773ca,117.137.66.7,Hyderabad,IN,17.351931,78.489805,v9.0.1,N,N
931663259789,ed74fc779d07ff592c1cbfa1b65f5411,59.126.175.242,Hyderabad,IN,17.338502,78.491183,Chrome/124.0,N,N
206385319764,de55b398c24c063f5d6f77ca9e455547,59.162.173.219,Faridabad,IN,23.794901,76.08631,Chrome/124.0,N,N
206385319764,72ed717f5be07bac18f2992773e84f82,203.199.232.120,Faridabad,IN,23.788264,76.097008,SamsungBrowser/24.0,N,N
195852598897,86ed90bdcb4683fd8b240759278adc94,157.128.106.27,Madurai,IN,17.489357,80.388531,v8.2.0,N,N
777807704129,22cf6ee0514dd6aa775ca9de290a0e8a,103.73.108.140,Durgapur,IN,17.043584,77.153132,v8.2.0,N,N
777807704129,2f08965219c171b7b264bd70e600ee9a,157.103.9.224,Durgapur,IN,17.038321,77.162802,v8.1.2,N,N
777807704129,7259cdec4725ca2bbef6dc3ead8a87d5,203.246.162.66,Durgapur,IN,17.045377,77.148413,Chrome/124.0,N,N
903380217095,175bbace7957f10b6ed24ef21a8d6107,117.74.178.244,Gaya,IN,19.324787,76.800232,Chrome/124.0,N,N
903380217095,49f5b30e4297070818ae1f0368bd134b,122.34.43.12,Gaya,IN,19.318114,76.78366,v9.0.1,N,N
277306787253,c87249c81ab43e0d5633734004f07a84,157.91.151.138,Pune,IN,18.492768,73.814822,v9.1.0,N,N
277306787253,2fab62c9e705237a9941faf1f17b6675,49.21.83.169,Pune,IN,18.489669,73.801916,v8.1.2,N,N
892377287106,c798ab1a66a665ce5a046fce37519f60,59.85.74.36,Mangaluru,IN,21.436857,76.701837,Edge/124.0,N,N
627264544124,9406eb24c041674110089777eea6c042,59.11.97.82,Rourkela,IN,20.981311,74.79873,v8.2.0,N,N
720560011853,a9dad7318c647557d333867da261bb8e,117.192.191.171,Kozhikode,IN,18.806805,79.693808,v9.0.1,N,N
720560011853,64af77d7af7bd89af1160325c69cb9bd,106.122.45.233,Kozhikode,IN,18.801697,79.699215,v9.0.1,N,N
282498041017,e04670b367e556e56981e0b74d580867,103.182.70.31,Chandigarh,IN,30.73835,76.770129,v9.1.0,N,N
282498041017,4807845dd6f369d7127ff93219b0e508,203.160.33.117,Chandigarh,IN,30.744937,76.780029,Firefox/125.0,N,N
815822403512,997b5e9d6a8175cd6da9f58da8897b57,122.218.113.35,Cuttack,IN,18.084962,82.60957,Edge/124.0,N,N
675392599601,0d7b21991ad11fe6bf401bdebbcd7bb6,59.116.0.252,Pune,IN,18.496621,73.901537,v8.1.2,N,N
675392599601,fe6f17c9aefa732bbddb57e185f802ff,122.69.215.140,Pune,IN,18.484435,73.89762,v9.0.1,N,N
647899384715,dadfb0d928da6ca21eb77005859c55b0,122.225.240.121,Nagpur,IN,23.485109,76.591791,v9.1.0,N,N
555748626220,984c736245147a5a3068632774416ac8,117.245.84.55,Bhubaneswar,IN,20.280914,85.811164,v8.2.0,N,N
840475723910,35450c59b68988347209ab3d3dcd7702,117.55.231.175,Noida,IN,24.969202,74.979839,v8.2.0,N,N
172634093209,8b2806e09a8b0bf729b5b953c3e97e7d,49.197.103.206,Karimnagar,IN,25.098053,76.302116,v8.1.2,N,N
172634093209,2ae1b7226ede6ff77c6a9c2900f2a6d4,157.189.172.28,Karimnagar,IN,25.111711,76.306187,v8.1.2,N,N
172634093209,2e6c3109b917376dd42b495af568309b,49.156.27.248,Karimnagar,IN,25.113042,76.3129,v8.1.2,N,N
816116953888,e04698789fdbbc7415fa46591386b20b,203.50.40.125,Indore,IN,17.578877,79.705887,v7.5.3,N,N
816116953888,376989f60bcd400018cb7bcf2dc9f217,49.208.192.163,Indore,IN,17.563278,79.692738,Edge/124.0,N,N
816116953888,654554fae0255aaf641db220ecedb5af,59.143.10.63,Indore,IN,17.567371,79.699378,v9.1.0,N,N
769894432864,e4a602be8f24beee8b2e22dc6e2cf438,103.145.84.42,Gurugram,IN,23.227571,73.164089,v9.0.1,N,N
769894432864,310f13df1b7662ef5a5410a3f0216458,117.42.215.143,Gurugram,IN,23.224714,73.167489,Safari/17.4,N,N
198012964633,bffb68a9e2aaa905785a19edec890276,203.185.30.184,Lucknow,IN,26.860824,80.967684,Safari/17.4,N,N
264519467724,4f4ea7f9fb7e9e19e558e1c2f58f07ff,117.66.27.176,Nizamabad,IN,22.078319,73.949888,v7.5.3,N,N
268751023698,1b231fc666a96465e27a1e6a0d6389d5,122.210.137.46,Kochi,IN,9.924314,76.218761,Edge/124.0,N,N
660813859876,63a8475ef060ada03f9375d50ebdf856,49.48.244.77,Mangaluru,IN,19.433859,75.122407,v8.1.2,N,N
660813859876,74dc80a52574257fcd8567e14cb70508,59.141.157.250,Mangaluru,IN,19.446094,75.115709,Chrome/124.0,N,N
123362413448,a71fb6594e5d46d22a195860b0874787,182.214.19.42,Ludhiana,IN,21.42844,82.057176,v9.0.1,N,N
826224129308,5113b147e9c7915013ac827e835ef4fa,103.13.64.125,Mangaluru,IN,18.861878,75.662011,Chrome/124.0,N,N
333052957077,8410195f205cbe03e9423b9ab76ff46f,182.93.132.241,Muzaffarpur,IN,16.937732,81.983596,v8.2.0,N,N
879364755348,9787080dba5112facfef11349189afbd,182.49.200.96,Warangal,IN,19.859829,74.798321,SamsungBrowser/24.0,N,N
879364755348,9f3e797f96382048aed147a18f6c3668,49.222.200.51,Warangal,IN,19.862451,74.792397,Safari/17.4,N,N
118031234089,67ab2dd1fac1faf5729d9fb5aac57401,203.240.186.101,Kozhikode,IN,15.968034,82.533426,v9.1.0,N,N
294966136483,361451595035378edcead01a220c4129,182.168.142.150,Jodhpur,IN,23.214654,81.390638,v8.2.0,N,N
778371842931,93300ef1b687c5a99c130fe2f8d45912,49.154.218.7,Agra,IN,24.247186,74.209584,v9.1.0,N,N
778371842931,b98418c5518d5569041c5f8f308bc4b5,49.18.204.158,Agra,IN,24.250312,74.210553,Safari/17.4,N,N
759914453364,3c4d90c7fc35ec4f6e56c5d3ea5f3653,157.159.178.188,Rajkot,IN,21.135714,78.113058,Firefox/125.0,N,N
192120694168,12417b0a0e01eb0853bc892a69eba8bd,122.244.12.233,Gurugram,IN,22.115056,82.068277,SamsungBrowser/24.0,N,N
192120694168,f7b259c6d798ba6036832289941ae4c8,106.187.124.88,Gurugram,IN,22.117486,82.071793,Chrome/124.0,N,N
563854141248,bcaf005bff3d28bcf03e2bdb18ba5d42,203.208.173.156,Kota,IN,22.493153,77.982826,v8.1.2,N,N
843464902818,9dbb5b379fe52f3ce25786515d80132c,59.92.55.240,Kolkata,IN,22.628021,88.418689,Firefox/125.0,N,N
648866110121,e8574e8466a0a56204eb1e972088316e,103.168.195.7,Pune,IN,18.506817,73.823732,Edge/124.0,N,N
207554312676,9ec178549127109912cd4385e0b629f1,157.94.205.28,New Delhi,IN,28.625082,77.151683,v7.5.3,N,N
170890988994,93fecc15730ca6a1fff581a6453120ea,122.246.48.174,Coimbatore,IN,21.793222,76.320625,v7.5.3,N,N
163135833567,5ad44961473bf3f5b933470403a51845,122.118.80.20,Jabalpur,IN,15.831012,76.039217,Safari/17.4,N,N
764036263361,9cacd5baeb856e565b6bd0eba1013689,157.70.213.205,Muzaffarpur,IN,21.317756,80.787082,v8.1.2,N,N
764036263361,95c51ff18400b0e1d7e1b58f824ae122,103.6.155.53,Muzaffarpur,IN,21.315583,80.796097,v8.2.0,N,N
289759805840,2562b9dca4b94be57ed370cf449f62a8,49.255.79.108,Siliguri,IN,24.71497,74.418559,v8.2.0,N,N
611018600521,da9255151d0feebc4bccef1b2f2fe86b,103.218.47.215,Karimnagar,IN,15.744856,74.30016,v8.1.2,N,N
611018600521,98b0ec6a36395550d1da1ad432547958,103.206.170.66,Karimnagar,IN,15.737116,74.292404,v7.5.3,N,N
611018600521,39763dcae019f05842a9d76a21fec1bc,103.171.219.245,Karimnagar,IN,15.743167,74.293328,Edge/124.0,N,N
767449418234,b38f4aa06729bf18295ab8cc9d2f8915,203.65.93.116,Thiruvananthapuram,IN,23.535352,75.411979,Chrome/124.0,N,N
605582252359,209a743fa847187542400ee3acd3727a,182.23.233.71,Gwalior,IN,17.980042,79.740704,v8.2.0,Y,N
153173484280,10f1d280a31bdf95692024a5242ae5ac,59.234.101.212,Varanasi,IN,19.475535,75.092935,v8.1.2,N,N
153173484280,5f75e7701b15a3ce9f239b9216837f4c,49.170.0.204,Varanasi,IN,19.475599,75.095151,v9.1.0,N,N
135366446097,aef19a6b4134584fb42260ce1eee85a6,122.81.211.242,Varanasi,IN,20.583342,81.93438,v7.5.3,N,N
563003361835,f4f8701bd0f65e74e18bb0c23d1d3dbb,103.238.176.241,Kolkata,IN,22.612041,88.313786,v8.1.2,N,N
563003361835,b2b02a88fb1b15996da58104e10ac115,106.25.150.17,Kolkata,IN,22.602621,88.312741,Firefox/125.0,N,N
563003361835,740b03f961223566c5e72f0c4efc8fa3,59.171.170.62,Kolkata,IN,22.60488,88.307878,Chrome/124.0,N,N
379365975392,3e042a86722e9dfe938b782a8a21c062,106.174.75.24,Nagpur,IN,20.732333,76.852392,Firefox/125.0,N,N
379365975392,99d04a8f646cec1dbdd8db02e1460417,157.103.219.109,Nagpur,IN,20.748942,76.870432,v9.1.0,N,N
623009355098,16d29efedfdb3677da8b17d292906dc1,122.141.6.87,Hyderabad,IN,17.357463,78.457473,Safari/17.4,N,N
623009355098,36343731a6794f858bbb494e43e28819,117.255.216.183,Hyderabad,IN,17.358441,78.457288,v9.1.0,N,N
896995359915,6abfe265c7d114da0fb84f07e805697f,157.242.191.163,Gwalior,IN,21.068805,73.170607,v8.2.0,N,N
854011795021,0229403b3d2e2a4970bdfc3492056dd8,157.160.73.249,Rajkot,IN,22.971984,82.084863,v7.5.3,N,N
500783529522,8799860564452b42557cbe572fa412e2,182.200.183.130,Jodhpur,IN,15.900358,75.252259,Safari/17.4,N,N
500783529522,d63ec5e335a8716f8814be6c8128301e,157.152.125.129,Jodhpur,IN,15.897544,75.245443,Chrome/124.0,N,N
941479956068,f2103c98a211ab26fd5c8ed3d895ff2e,106.146.184.84,Amritsar,IN,23.901852,73.797555,v8.2.0,N,N
459845991020,d7717a8a976b0066a70b0d8643bca0d6,103.75.210.247,Vadodara,IN,21.564673,73.307738,Edge/124.0,N,N
536602892940,0236a8e0c4617366bd11c792cb003b56,103.146.58.190,Cuttack,IN,20.256857,78.018643,Edge/124.0,N,N
536602892940,c15b1c33407fc6e0bd62ce8465eddb03,49.71.162.225,Cuttack,IN,20.260018,78.018893,Edge/124.0,N,N
308106064703,e741e8795093d6133ff10c738ffd1561,203.152.230.127,Mysuru,IN,18.338385,73.927731,v9.1.0,N,N
308106064703,584a80d0c0f8d0ad5884f3c6d523691e,59.91.25.208,Mysuru,IN,18.340697,73.919625,Safari/17.4,N,N
571555101150,9cc6e2a9c6d96d4849061691abb34e27,203.119.240.163,Faridabad,IN,19.884026,82.778763,v8.1.2,N,N
571555101150,37d2ba0992437f36d0f2d8a2a635cd0b,49.43.244.129,Faridabad,IN,19.865226,82.788146,Firefox/125.0,N,N
571555101150,29ddaac96d2ac6a28d72eaadadd3ca57,106.98.232.41,Faridabad,IN,19.871582,82.77204,Firefox/125.0,N,N
493355501600,ae51867da1e5f568516d2659cfe7c380,106.203.150.18,Varanasi,IN,17.000796,81.44531,SamsungBrowser/24.0,N,N
211844978263,8a2440a274ec2dc9f8b2f03329edf441,103.91.226.228,Ahmedabad,IN,23.039864,72.566348,v9.1.0,N,N
333002630175,c00194dcfe743ce71ecae5dc3567f2dd,117.107.43.116,New Delhi,IN,28.646946,77.196849,Firefox/125.0,N,N
911368576403,aec986f1f83f44b5b0cfaa9dcd474d9f,117.12.72.40,Panipat,IN,21.025874,74.031094,v8.1.2,N,N
176849737890,f2dfd35b535cb8a49e9422e4b9f0d7b7,103.138.121.68,Bhagalpur,IN,23.900011,79.167604,v9.0.1,N,N
176849737890,92f96eb9a02fbd00611593b4be6c32ce,122.236.19.230,Bhagalpur,IN,23.89001,79.179426,v8.1.2,N,N
311186835567,ce785598b8507d761155a2b85bff615e,103.205.175.15,Jodhpur,IN,21.940586,82.832126,SamsungBrowser/24.0,N,N
311186835567,9eef68ee64f62aa0033394ef9f662f91,203.216.56.216,Jodhpur,IN,21.936069,82.828838,Edge/124.0,N,N
311186835567,9e47e88d1b063e7220db4c692ab22f02,122.66.58.39,Jodhpur,IN,21.938378,82.842988,Edge/124.0,N,N
985823274311,b5369d756cf006fc5a9783c94df860ca,122.193.138.44,Patna,IN,25.66151,85.133837,v9.0.1,N,N
533814349876,61d32782a3326818c8aa0c9a6b3a77dd,59.246.105.53,Madurai,IN,15.909373,77.13973,v8.1.2,N,N
201243682638,96bddcb6da36ef341053508dc463018d,203.103.187.29,Dwarka,IN,17.720096,82.379015,v9.1.0,N,N
309493777116,9e3352e6968f6865395ba49efea6e48a,157.204.232.132,Karnal,IN,23.913986,77.418691,Firefox/125.0,N,Y
914483988395,c2ffce2546e55ab31849d87dfa2c4ac1,182.55.142.128,Faridabad,IN,17.777463,73.340109,Edge/124.0,N,N
252338391155,a856c265a87652ea256545e6361c21dd,49.131.66.24,Jalandhar,IN,24.967523,75.853129,v8.1.2,Y,N
252338391155,652c644811935ca6439747739fa53e44,203.165.201.50,Jalandhar,IN,24.982579,75.857875,v9.0.1,N,N
252338391155,12fb8c649301d4372bc5fd2b334c36f1,203.94.128.42,Jalandhar,IN,24.977198,75.848444,Chrome/124.0,N,N
533893182687,f47c510a11a05c3f235ae04cb50ab487,49.208.42.107,Vadodara,IN,21.799457,74.694581,v9.1.0,N,N
140944232868,2f252c7d5a1a3fb98321b546c2b2f7dc,122.66.229.116,Bhubaneswar,IN,20.309968,85.817455,Safari/17.4,N,N
206965347322,61ff23dc95dc98a0d750fa48c3d18cf9,182.102.205.224,Thrissur,IN,23.199867,80.066967,v8.1.2,N,N
206965347322,04c9619bddea9ea0c2658273ae9e69fb,106.145.237.37,Thrissur,IN,23.200372,80.060997,SamsungBrowser/24.0,N,N
206965347322,3ffcca653228c492777e7ee233584093,157.204.103.211,Thrissur,IN,23.196548,80.057218,v9.0.1,N,N
674014097803,5ddaaee3962169853fec22e4f0c23fb6,122.202.182.129,Gurugram,IN,16.566134,80.451754,v8.1.2,N,N
876350169613,8eae4ab93f098e68b29119b864fade03,59.119.98.162,Bhagalpur,IN,16.583483,80.237473,Safari/17.4,N,N
682185602529,544d8666d884488df88a191ed8411e4b,49.222.122.237,Jabalpur,IN,20.903528,73.237769,SamsungBrowser/24.0,N,N
682185602529,3128fa51e9ddaf069a9564d666429719,117.137.183.234,Jabalpur,IN,20.913807,73.247527,Firefox/125.0,N,N
682185602529,3a3482906ac6e07cd2630b71a5456677,103.177.197.224,Jabalpur,IN,20.919644,73.247926,Firefox/125.0,N,N
445028003387,0069d1395ed3f47e06424c57b549a705,49.229.4.124,Puri,IN,23.627411,77.672568,v7.5.3,N,N
243223622113,5b0232cebf159e359801ee088a015477,103.184.200.136,Patna,IN,25.569256,85.147283,Safari/17.4,N,N
835754767212,225007db9a7299c896c80e16c5c06681,122.176.66.237,Panipat,IN,19.896364,78.167373,Firefox/125.0,N,N
835754767212,d28dfe091b56bf7b901587c14a090d4c,157.165.49.68,Panipat,IN,19.89267,78.174627,Firefox/125.0,N,N
835754767212,bb9d32b36539ed2d47a8c588c0402a08,203.255.254.14,Panipat,IN,19.89465,78.160737,v7.5.3,N,N
101669632213,eb3359c13a30539e9ec9b54490ec6acb,106.219.29.237,Jabalpur,IN,16.493635,79.691328,Chrome/124.0,N,N
101669632213,8cf776b114ed5c78a373ce07462a455a,182.113.204.68,Jabalpur,IN,16.495908,79.689641,Firefox/125.0,N,N
706434206779,06b14d4403ee9b4dd2c21ccaa707327d,117.252.94.194,Kolkata,IN,22.628583,88.307005,Firefox/125.0,N,N
706434206779,5809ca4778ce84f48c3617555f4ec101,122.171.254.13,Kolkata,IN,22.611927,88.312639,Firefox/125.0,N,N
774939001350,ab49686e865cca2963a7a56d0775d8cd,103.45.69.218,Indore,IN,19.328226,81.726043,Edge/124.0,N,N
117980671454,121c8d7e48ad0c5c0a063aa5743674b4,117.151.1.108,Gaya,IN,23.269575,80.714817,v9.0.1,N,N
117980671454,083b3839e1e793cc6e9a140413bea0ff,157.166.67.108,Gaya,IN,23.25376,80.705143,v7.5.3,Y,N
732452825949,ec927e2af87b57a0d19b47495ef4126b,106.50.0.85,Udaipur,IN,16.586683,81.695716,Chrome/124.0,N,N
345938794373,2465054d8bf2a476b11b46ba16f7f1a1,182.147.192.44,Faridabad,IN,22.569672,74.291049,v8.2.0,N,N
567559707461,34e9422e18da999465f15081ea6c582c,103.111.10.162,Karnal,IN,19.790692,79.987161,Chrome/124.0,N,N
951340697794,e49ec2cd0a3a9689fa892b503447033e,157.55.54.194,Vadodara,IN,24.640761,74.720695,v9.0.1,N,N
429111675684,d167b3e0155458171452fd016922c8af,59.67.117.153,Mumbai,IN,19.037213,72.850266,Edge/124.0,N,N
320996710877,8118aa064724b9392dc35a5ddf3423ab,182.151.228.150,Bhopal,IN,23.266923,77.400413,Chrome/124.0,N,N
536169539859,820e544e145b2682d63a719804077d7e,122.51.243.39,Bhubaneswar,IN,20.27083,85.848574,v8.1.2,N,N
416017691365,bbc5f1e12e17f80a40d59ed73371f18c,49.255.23.160,Gaya,IN,19.793121,75.085283,v8.2.0,N,N
416017691365,4108a56fde5952783b0ae3bbe42e5471,157.54.192.192,Gaya,IN,19.809133,75.088866,SamsungBrowser/24.0,N,N
679007393544,56b6503246cd0783f2443c7a1fa56347,157.216.144.156,Cuttack,IN,25.149333,73.970404,v8.2.0,N,N
679007393544,5020c9a471c5fe9e8f9bd732584efa75,49.36.121.30,Cuttack,IN,25.157633,73.967836,v9.0.1,N,N
679007393544,625f28c15d376dc869cf58347c0b15e6,59.68.207.38,Cuttack,IN,25.150316,73.96921,Firefox/125.0,N,N
959840880653,d037e405d0c725b8f7112a0b1cd8e3e3,49.49.104.7,Amritsar,IN,21.614066,75.585434,Firefox/125.0,N,N
959840880653,99dfa9f2e4712990aae01683fb6148d7,59.127.32.147,Amritsar,IN,21.609168,75.589537,Firefox/125.0,N,N
490874927256,2042d20f00027c6c6d8f9c8fc9928cb5,203.244.162.123,Kozhikode,IN,24.61596,79.995237,v7.5.3,N,N
490874927256,19ef2983dfa181f7da93f413df62ed0a,203.57.105.65,Kozhikode,IN,24.614638,79.980606,v7.5.3,N,N
690808700609,8faef8bbc4d6a628a977a4e6eaadf49f,117.42.96.9,Hyderabad,IN,17.423312,78.506325,v7.5.3,N,N
690808700609,fdcafc099f1fc26ac3f519cb5661895f,122.142.221.135,Hyderabad,IN,17.430793,78.505219,v9.0.1,N,N
261002256538,c3c42a83a8a20790d5f36affee977d54,182.18.57.250,Patna,IN,25.559924,85.12504,Safari/17.4,N,N
244049912883,a5a111bd11f89cf6174bfa651f45687f,117.46.236.221,Jalandhar,IN,17.927625,77.68869,v9.0.1,N,N
768546903102,530861610896b37dc1bac02a44ac8f63,157.132.49.147,Bhubaneswar,IN,20.306298,85.847068,Safari/17.4,N,N
545638625988,a6ae30011751214f375ce872514a7e16,182.36.206.81,Hubli,IN,17.353104,76.937008,SamsungBrowser/24.0,N,N
545638625988,a3d1b1f08eecc41d3e8f64bf1acedef7,59.64.41.224,Hubli,IN,17.35541,76.93119,v7.5.3,N,N
545638625988,f0cd0e71f73c5f938e3af5dee2bf8853,117.245.222.240,Hubli,IN,17.353277,76.947489,Firefox/125.0,N,N
287017054471,c765e71f293bef332d808b6b3f959faf,157.50.73.51,Mysuru,IN,20.174746,73.764056,v7.5.3,N,N
250957618793,ca4f1c5b526537cc05d3c363b045e3ab,59.147.48.122,Durgapur,IN,24.871984,82.096543,v9.0.1,N,N
247431880689,14deb665a28734eacfeffea2a10027e4,157.23.63.118,Lucknow,IN,26.816238,80.947584,v9.0.1,N,Y
247431880689,fa968257221abc57c25d9a65e1792235,49.112.213.198,Lucknow,IN,26.81426,80.93392,SamsungBrowser/24.0,N,N
605584379556,55c5771f8de49c497c21fc328fdf200e,59.218.61.240,Indore,IN,18.508351,74.589644,Edge/124.0,N,N
412765116162,746922d58bf2f846857f2edb4b788e21,122.120.70.201,Dwarka,IN,20.031723,82.903602,Edge/124.0,N,N
781485689749,430089b336a7db691855a0d39283878f,59.120.106.186,Vadodara,IN,22.396845,81.987619,v7.5.3,N,N
153918480732,179f045322c527ba03bdd916b23a2d5b,122.183.214.189,Ahmedabad,IN,23.023034,72.559676,Firefox/125.0,N,N
106192892732,0e071bd53e66b3b9935e66aede3abc07,157.188.145.143,Durgapur,IN,17.807556,78.770149,Chrome/124.0,N,N
932927298464,de2096f8cd500b967e7c9828f64e57a7,157.24.209.32,Karimnagar,IN,15.692294,75.814684,v9.1.0,N,N
932927298464,44cf8097ed969227fa82e2c5a09c99f3,106.34.42.21,Karimnagar,IN,15.705847,75.814446,v9.0.1,N,N
555873202878,d4b86626b619c92bd4cff6b12b04d2b8,103.247.26.19,Faridabad,IN,18.685929,77.577206,Safari/17.4,N,N
555873202878,66c1fe6975d6aad1d97470e091a9320f,117.98.245.208,Faridabad,IN,18.6973,77.577894,Safari/17.4,N,N
159103104095,395a06e3563eed5585d00bf6cb0ffe67,203.178.218.172,Salem,IN,24.886797,82.703642,v9.1.0,N,N
159103104095,6171c4419d956f2f9b6add27cc55ac51,106.85.147.208,Salem,IN,24.903113,82.697793,Firefox/125.0,N,N
678381056893,d703fb25bf7d3be451f8b2c270256c4a,103.58.225.49,Madurai,IN,24.395344,82.427756,v7.5.3,N,N
678381056893,19012135377b0dc1a17f4aaac83c042a,117.209.21.34,Madurai,IN,24.389502,82.411631,Chrome/124.0,N,N
629382432351,94d3b21e037b00df78e4194a27757afb,157.135.125.108,Amritsar,IN,17.971976,80.00972,v7.5.3,Y,N
648709745211,e48c84b2d5f0a994743a9394b08aebbd,122.58.203.194,Jabalpur,IN,23.110994,75.071035,v8.2.0,N,N
706921027909,d0e4b93979539319d0507cda78ecd9e1,49.48.115.124,Panipat,IN,17.617996,77.07691,v7.5.3,N,N
706921027909,82219ad93026f33bae1986559b6612f1,59.79.70.81,Panipat,IN,17.615983,77.064788,v9.1.0,N,N
265518519402,69d6c414ac5103da6e77bfec0ff56110,106.14.130.202,Panipat,IN,20.635567,79.443484,v8.1.2,N,N
265518519402,2e1e1ed2d7e571fdf1b55956b356a975,117.5.14.191,Panipat,IN,20.634805,79.449556,v7.5.3,N,N
